,Date,stock,value,change
6285,12/28/2011,MSFT,22.929456,0.774597531
6286,12/28/2011,IBM,166.115273,1.190274659
6287,12/28/2011,SBUX,21.582961,1.463529494
6288,12/28/2011,AAPL,53.268656,0.615936321
6289,12/28/2011,GSPC,1249.640015,1.070708751
6290,12/29/2011,MSFT,23.107067,-0.230600448
6291,12/29/2011,IBM,168.092501,-1.235356716
6292,12/29/2011,SBUX,21.898834,-0.94726048
6293,12/29/2011,AAPL,53.596757,-0.029621195
6294,12/29/2011,GSPC,1263.02002,-0.429133657
6295,12/30/2011,MSFT,23.053782,3.120190865
6296,12/30/2011,IBM,166.015959,1.316074679
6297,12/30/2011,SBUX,21.691395,-1.564873997
6298,12/30/2011,AAPL,53.580881,1.538270713
6299,12/30/2011,GSPC,1257.599976,1.547398487
6300,1/3/2012,MSFT,23.773104,2.353378002
6301,1/3/2012,IBM,168.200853,-0.407949774
6302,1/3/2012,SBUX,21.351952,1.943026099
6303,1/3/2012,AAPL,54.4051,0.537414691
6304,1/3/2012,GSPC,1277.060059,0.018792382
6305,1/4/2012,MSFT,24.332575,1.02190171
6306,1/4/2012,IBM,167.514678,-0.474285603
6307,1/4/2012,SBUX,21.766826,0.411529913
6308,1/4/2012,AAPL,54.697481,1.110193722
6309,1/4/2012,GSPC,1277.300049,0.29437171
6310,1/5/2012,MSFT,24.58123,1.553469863
6311,1/5/2012,IBM,166.72018,-1.14806138
6312,1/5/2012,SBUX,21.856403,0.776532168
6313,1/5/2012,AAPL,55.304729,1.045380767
6314,1/5/2012,GSPC,1281.060059,-0.253696146
6315,1/6/2012,MSFT,24.963092,-1.316263226
6316,1/6/2012,IBM,164.80613,-0.520432098
6317,1/6/2012,SBUX,22.026125,-0.278255935
6318,1/6/2012,AAPL,55.882874,-0.158617468
6319,1/6/2012,GSPC,1277.810059,0.226159747
6320,1/9/2012,MSFT,24.634512,0.360494253
6321,1/9/2012,IBM,163.948426,-0.154193002
6322,1/9/2012,SBUX,21.964836,0.493666331
6323,1/9/2012,AAPL,55.794234,0.358045959
6324,1/9/2012,GSPC,1280.699951,0.888576984
6325,1/10/2012,MSFT,24.723318,-0.431038423
6326,1/10/2012,IBM,163.695629,0.557062522
6327,1/10/2012,SBUX,22.073269,0.640752396
6328,1/10/2012,AAPL,55.994003,-0.163028173
6329,1/10/2012,GSPC,1292.079956,0.030959694
6330,1/11/2012,MSFT,24.616751,1.010104867
6331,1/11/2012,IBM,164.607516,-0.970823228
6332,1/11/2012,SBUX,22.214704,1.018672137
6333,1/11/2012,AAPL,55.902717,-0.27452333
6334,1/11/2012,GSPC,1292.47998,0.233660873
6335,1/12/2012,MSFT,24.865406,0.892854917
6336,1/12/2012,IBM,163.009468,-0.769869392
6337,1/12/2012,SBUX,22.440999,-0.50419324
6338,1/12/2012,AAPL,55.749251,-0.374944948
6339,1/12/2012,GSPC,1295.5,-0.494792281
6340,1/13/2012,MSFT,25.087418,0.035400215
6341,1/13/2012,IBM,161.754508,0.468852466
6342,1/13/2012,SBUX,22.327853,0.739014181
6343,1/13/2012,AAPL,55.540222,1.164809892
6344,1/13/2012,GSPC,1289.089966,0.35529545
6345,1/17/2012,MSFT,25.096299,-0.106159079
6346,1/17/2012,IBM,162.512898,0.594448817
6347,1/17/2012,SBUX,22.492859,0.691681747
6348,1/17/2012,AAPL,56.18716,1.038381367
6349,1/17/2012,GSPC,1293.670044,1.1107929
6350,1/18/2012,MSFT,25.069657,-0.389654314
6351,1/18/2012,IBM,163.478954,-0.303751638
6352,1/18/2012,SBUX,22.648438,-0.04163201
6353,1/18/2012,AAPL,56.770597,-0.316935191
6354,1/18/2012,GSPC,1308.040039,0.493865693
6355,1/19/2012,MSFT,24.971972,5.654335188
6356,1/19/2012,IBM,162.982384,4.43164152
6357,1/19/2012,SBUX,22.639009,0.270722981
6358,1/19/2012,AAPL,56.590671,-1.74167046
6359,1/19/2012,GSPC,1314.5,0.066945987
6360,1/20/2012,MSFT,26.383971,0.067317388
6361,1/20/2012,IBM,170.205179,0.774449407
6362,1/20/2012,SBUX,22.700298,-1.682246638
6363,1/20/2012,AAPL,55.605048,1.691644974
6364,1/20/2012,GSPC,1315.380005,0.047134288
6365,1/23/2012,MSFT,26.401732,-1.311804089
6366,1/23/2012,IBM,171.523332,1.026422458
6367,1/23/2012,SBUX,22.318423,0.654840174
6368,1/23/2012,AAPL,56.545688,-1.637771213
6369,1/23/2012,GSPC,1316.0,-0.102581763
6370,1/24/2012,MSFT,26.055393,0.749825574
6371,1/24/2012,IBM,173.283886,-0.104203573
6372,1/24/2012,SBUX,22.464573,0.251836525
6373,1/24/2012,AAPL,55.619599,6.243905139
6374,1/24/2012,GSPC,1314.650024,0.867914258
6375,1/25/2012,MSFT,26.250763,-0.202973148
6376,1/25/2012,IBM,173.103318,-0.391175055
6377,1/25/2012,SBUX,22.521147,1.193216314
6378,1/25/2012,AAPL,59.092434,-0.454486271
6379,1/25/2012,GSPC,1326.060059,-0.575389097
6380,1/26/2012,MSFT,26.197481,-0.915255936
6381,1/26/2012,IBM,172.426181,-0.272273617
6382,1/26/2012,SBUX,22.789873,-1.013656373
6383,1/26/2012,AAPL,58.823867,0.59600638
6384,1/26/2012,GSPC,1318.430054,-0.159287783
6385,1/27/2012,MSFT,25.957707,1.300037788
6386,1/27/2012,IBM,171.95671,1.07108702
6387,1/27/2012,SBUX,22.558862,1.316617833
6388,1/27/2012,AAPL,59.174461,1.281072928
6389,1/27/2012,GSPC,1316.329956,-0.252212296
6390,1/30/2012,MSFT,26.295167,-0.270178927
6391,1/30/2012,IBM,173.798516,0.051951537
6392,1/30/2012,SBUX,22.855876,-1.155120898
6393,1/30/2012,AAPL,59.932529,0.765984696
6394,1/30/2012,GSPC,1313.01001,-0.045694701
6395,1/31/2012,MSFT,26.224123,1.219095106
6396,1/31/2012,IBM,173.888807,0.010378471
6397,1/31/2012,SBUX,22.591863,0.667789106
6398,1/31/2012,AAPL,60.391603,-0.0635287
6399,1/31/2012,GSPC,1312.410034,0.889960584
6400,2/1/2012,MSFT,26.54382,0.200739758
6401,2/1/2012,IBM,173.906854,-0.565879364
6402,2/1/2012,SBUX,22.742729,-1.202327126
6403,2/1/2012,AAPL,60.353237,-0.234547486
6404,2/1/2012,GSPC,1324.089966,0.109514688
6405,2/2/2012,MSFT,26.597104,0.968278351
6406,2/2/2012,IBM,172.922751,1.101655502
6407,2/2/2012,SBUX,22.469287,1.384810297
6408,2/2/2012,AAPL,60.21168,1.001933512
6409,2/2/2012,GSPC,1325.540039,1.460535663
6410,2/3/2012,MSFT,26.854638,-0.132271379
6411,2/3/2012,IBM,174.827764,-0.423461916
6412,2/3/2012,SBUX,22.780444,0.290758161
6413,2/3/2012,AAPL,60.814961,0.933252263
6414,2/3/2012,GSPC,1344.900024,-0.042387389
6415,2/6/2012,MSFT,26.819117,0.496686748
6416,2/6/2012,IBM,174.087435,0.274867052
6417,2/6/2012,SBUX,22.84668,0.248500001
6418,2/6/2012,AAPL,61.382518,1.047488798
6419,2/6/2012,GSPC,1344.329956,0.202338197
6420,2/7/2012,MSFT,26.952324,1.021414702
6421,2/7/2012,IBM,174.565944,0.181720439
6422,2/7/2012,SBUX,22.903454,0.640366296
6423,2/7/2012,AAPL,62.025493,1.674382499
6424,2/7/2012,GSPC,1347.050049,0.216021075
6425,2/8/2012,MSFT,27.227619,0.358775404
6426,2/8/2012,IBM,174.883166,0.09329257
6427,2/8/2012,SBUX,23.05012,0.985218298
6428,2/8/2012,AAPL,63.064037,3.45934086
6429,2/8/2012,GSPC,1349.959961,0.147411039
6430,2/9/2012,MSFT,27.325305,-0.877479684
6431,2/9/2012,IBM,175.046319,-0.367631838
6432,2/9/2012,SBUX,23.277214,-0.772360472
6433,2/9/2012,AAPL,65.245637,0.050691512
6434,2/9/2012,GSPC,1351.949951,-0.688630226
6435,2/10/2012,MSFT,27.085531,0.262295024
6436,2/10/2012,IBM,174.402793,0.103937556
6437,2/10/2012,SBUX,23.09743,0.880790633
6438,2/10/2012,AAPL,65.278711,1.860488636
6439,2/10/2012,GSPC,1342.640015,0.68000394
6440,2/13/2012,MSFT,27.156575,-0.427914787
6441,2/13/2012,IBM,174.584063,-0.207659275
6442,2/13/2012,SBUX,23.30087,-0.263964393
6443,2/13/2012,AAPL,66.493214,1.364895672
6444,2/13/2012,GSPC,1351.77002,-0.093952372
6445,2/14/2012,MSFT,27.040368,-0.661159641
6446,2/14/2012,IBM,174.221523,0.015606568
6447,2/14/2012,SBUX,23.239364,-1.302927223
6448,2/14/2012,AAPL,67.400777,-2.314218128
6449,2/14/2012,GSPC,1350.5,-0.538320622
6450,2/15/2012,MSFT,26.861588,4.126461176
6451,2/15/2012,IBM,174.248713,0.400522327
6452,2/15/2012,SBUX,22.936572,0.08250579
6453,2/15/2012,AAPL,65.840976,0.912255614
6454,2/15/2012,GSPC,1343.22998,1.102570611
6455,2/16/2012,MSFT,27.970021,-0.127840447
6456,2/16/2012,IBM,174.946618,0.207228927
6457,2/16/2012,SBUX,22.955496,-0.144266105
6458,2/16/2012,AAPL,66.441614,-0.017917987
6459,2/16/2012,GSPC,1358.040039,0.234893001
6460,2/17/2012,MSFT,27.934264,0.608002416
6461,2/17/2012,IBM,175.309158,-0.015509173
6462,2/17/2012,SBUX,22.922379,-0.392162611
6463,2/17/2012,AAPL,66.429709,2.535252714
6464,2/17/2012,GSPC,1361.22998,0.071992317
6465,2/21/2012,MSFT,28.104105,-0.540711046
6466,2/21/2012,IBM,175.281969,0.248200658
6467,2/21/2012,SBUX,22.832486,0.145052098
6468,2/21/2012,AAPL,68.11387,-0.351564226
6469,2/21/2012,GSPC,1362.209961,-0.334010698
6470,2/22/2012,MSFT,27.952143,0.319796589
6471,2/22/2012,IBM,175.71702,1.929130713
6472,2/22/2012,SBUX,22.865605,0.268980418
6473,2/22/2012,AAPL,67.874406,0.652967777
6474,2/22/2012,GSPC,1357.660034,0.427200246
6475,2/23/2012,MSFT,28.041533,0.350647734
6476,2/23/2012,IBM,179.106831,0.075903861
6477,2/23/2012,SBUX,22.927109,-0.330168099
6478,2/23/2012,AAPL,68.317604,1.165785908
6479,2/23/2012,GSPC,1363.459961,0.167223759
6480,2/24/2012,MSFT,28.13986,-0.4129587
6481,2/24/2012,IBM,179.24278,-0.116300361
6482,2/24/2012,SBUX,22.851411,-0.144927593
6483,2/24/2012,AAPL,69.114041,0.641266223
6484,2/24/2012,GSPC,1365.73999,0.135455944
6485,2/27/2012,MSFT,28.023654,1.658695187
6486,2/27/2012,IBM,179.03432,0.227812187
6487,2/27/2012,SBUX,22.818293,1.409912652
6488,2/27/2012,AAPL,69.557246,1.835436383
6489,2/27/2012,GSPC,1367.589966,0.335633349
6490,2/28/2012,MSFT,28.488481,-0.407912237
6491,2/28/2012,IBM,179.442182,-0.631377186
6492,2/28/2012,SBUX,23.140011,-0.715600351
6493,2/28/2012,AAPL,70.833925,1.313014915
6494,2/28/2012,GSPC,1372.180054,-0.473698767
6495,2/29/2012,MSFT,28.372273,1.732836139
6496,2/29/2012,IBM,178.309225,0.406650301
6497,2/29/2012,SBUX,22.974421,0.308895706
6498,2/29/2012,AAPL,71.763985,0.37422671
6499,2/29/2012,GSPC,1365.680054,0.615803971
6500,3/1/2012,MSFT,28.863918,-0.650355229
6501,3/1/2012,IBM,179.03432,0.648002014
6502,3/1/2012,SBUX,23.045388,0.369531639
6503,3/1/2012,AAPL,72.032545,0.130407721
6504,3/1/2012,GSPC,1374.089966,-0.324575618
6505,3/2/2012,MSFT,28.6762,-0.872824851
6506,3/2/2012,IBM,180.194466,0.930540231
6507,3/2/2012,SBUX,23.130548,0.30681504
6508,3/2/2012,AAPL,72.126481,-2.204772752
6509,3/2/2012,GSPC,1369.630005,-0.386969399
6510,3/5/2012,MSFT,28.425907,-0.754716463
6511,3/5/2012,IBM,181.871248,-1.694413512
6512,3/5/2012,SBUX,23.201516,-1.447797635
6513,3/5/2012,AAPL,70.536256,-0.543934455
6514,3/5/2012,GSPC,1364.329956,-1.537016094
6515,3/6/2012,MSFT,28.211372,0.887198964
6516,3/6/2012,IBM,178.789597,0.258547481
6517,3/6/2012,SBUX,22.865605,2.400168288
6518,3/6/2012,AAPL,70.152585,0.081096085
6519,3/6/2012,GSPC,1343.359985,0.69006224
6520,3/7/2012,MSFT,28.461663,0.533914691
6521,3/7/2012,IBM,179.251853,1.031497845
6522,3/7/2012,SBUX,23.414418,1.778130894
6523,3/7/2012,AAPL,70.209476,2.129296621
6524,3/7/2012,GSPC,1352.630005,0.98179317
6525,3/8/2012,MSFT,28.613624,-0.062473736
6526,3/8/2012,IBM,181.100832,0.40538356
6527,3/8/2012,SBUX,23.830757,2.918404984
6528,3/8/2012,AAPL,71.704444,0.586734903
6529,3/8/2012,GSPC,1365.910034,0.363125014
6530,3/9/2012,MSFT,28.595748,0.156299461
6531,3/9/2012,IBM,181.834985,0.189415145
6532,3/9/2012,SBUX,24.526235,-1.408177814
6533,3/9/2012,AAPL,72.125159,1.252812489
6534,3/9/2012,GSPC,1370.869995,0.016046088
6535,3/12/2012,MSFT,28.640443,1.966285927
6536,3/12/2012,IBM,182.179408,1.383084415
6537,3/12/2012,SBUX,24.180862,2.406572603
6538,3/12/2012,AAPL,73.028752,2.916670409
6539,3/12/2012,GSPC,1371.089966,1.813154907
6540,3/13/2012,MSFT,29.203596,0.306095866
6541,3/13/2012,IBM,184.699103,0.461282695
6542,3/13/2012,SBUX,24.762792,0.649599609
6543,3/13/2012,AAPL,75.15876,3.781026989
6544,3/13/2012,GSPC,1395.949951,-0.119626209
6545,3/14/2012,MSFT,29.292987,0.244119864
6546,3/14/2012,IBM,185.551088,0.625243437
6547,3/14/2012,SBUX,24.923651,0.740316898
6548,3/14/2012,AAPL,78.000533,-0.681842777
6549,3/14/2012,GSPC,1394.280029,0.596719943
6550,3/15/2012,MSFT,29.364497,-0.76103466
6551,3/15/2012,IBM,186.711234,0.004851877
6552,3/15/2012,SBUX,25.108165,0.263802632
6553,3/15/2012,AAPL,77.468692,0.001705205
6554,3/15/2012,GSPC,1402.599976,0.111939828
6555,3/16/2012,MSFT,29.141023,-1.226985065
6556,3/16/2012,IBM,186.720293,-0.140766703
6557,3/16/2012,SBUX,25.174401,0.638978461
6558,3/16/2012,AAPL,77.470013,2.652120376
6559,3/16/2012,GSPC,1404.170044,0.397384635
6560,3/19/2012,MSFT,28.783467,-0.652176473
6561,3/19/2012,IBM,186.457453,-0.714564089
6562,3/19/2012,SBUX,25.33526,0.336136278
6563,3/19/2012,AAPL,79.524611,0.808513229
6564,3/19/2012,GSPC,1409.75,-0.300051782
6565,3/20/2012,MSFT,28.595748,-0.250079138
6566,3/20/2012,IBM,185.125095,0.215423522
6567,3/20/2012,SBUX,25.420421,0.148896039
6568,3/20/2012,AAPL,80.167578,-0.570993925
6569,3/20/2012,GSPC,1405.52002,-0.187119711
6570,3/21/2012,MSFT,28.524236,0.282044364
6571,3/21/2012,IBM,185.523898,0.390836441
6572,3/21/2012,SBUX,25.458271,2.601739922
6573,3/21/2012,AAPL,79.709826,-0.524476117
6574,3/21/2012,GSPC,1402.890015,-0.720654213
6575,3/22/2012,MSFT,28.604687,0.031243132
6576,3/22/2012,IBM,186.248993,-0.004870899
6577,3/22/2012,SBUX,26.120629,0.253577355
6578,3/22/2012,AAPL,79.291767,-0.548938454
6579,3/22/2012,GSPC,1392.780029,0.310885848
6580,3/23/2012,MSFT,28.613624,1.811941053
6581,3/23/2012,IBM,186.239921,1.114467827
6582,3/23/2012,SBUX,26.186865,1.011743865
6583,3/23/2012,AAPL,78.856504,1.833733334
6584,3/23/2012,GSPC,1397.109985,1.388582517
6585,3/26/2012,MSFT,29.132086,-0.214790661
6586,3/26/2012,IBM,188.315505,-0.283973431
6587,3/26/2012,SBUX,26.451809,0.626006335
6588,3/26/2012,AAPL,80.302522,1.235632425
6589,3/26/2012,GSPC,1416.51001,-0.281677501
6590,3/27/2012,MSFT,29.069513,-1.014764162
6591,3/27/2012,IBM,187.780739,0.053093837
6592,3/27/2012,SBUX,26.617399,-0.408815302
6593,3/27/2012,AAPL,81.294766,0.510999687
6594,3/27/2012,GSPC,1412.52002,-0.494150943
6595,3/28/2012,MSFT,28.774526,-0.217459707
6596,3/28/2012,IBM,187.880439,0.472773006
6597,3/28/2012,SBUX,26.508583,-0.535426582
6598,3/28/2012,AAPL,81.710182,-1.256438274
6599,3/28/2012,GSPC,1405.540039,-0.160793
6600,3/29/2012,MSFT,28.711953,0.435863767
6601,3/29/2012,IBM,188.768687,0.182450811
6602,3/29/2012,SBUX,26.366649,0.287097537
6603,3/29/2012,AAPL,80.683544,-1.690549191
6604,3/29/2012,GSPC,1403.280029,0.369843644
6605,3/30/2012,MSFT,28.837098,0.093005198
6606,3/30/2012,IBM,189.113097,0.393006096
6607,3/30/2012,SBUX,26.442347,1.395594725
6608,3/30/2012,AAPL,79.319549,3.182388241
6609,3/30/2012,GSPC,1408.469971,0.750464562
6610,4/2/2012,MSFT,28.863918,-1.083931156
6611,4/2/2012,IBM,189.856323,0.014321356
6612,4/2/2012,SBUX,26.811375,0.423510544
6613,4/2/2012,AAPL,81.843805,1.72800617
6614,4/2/2012,GSPC,1419.040039,-0.398863587
6615,4/3/2012,MSFT,28.551053,-2.28553742
6616,4/3/2012,IBM,189.883513,-1.64677699
6617,4/3/2012,SBUX,26.924924,0.087855401
6618,4/3/2012,AAPL,83.258071,-0.796096993
6619,4/3/2012,GSPC,1413.380005,-1.020252441
6620,4/4/2012,MSFT,27.898508,0.993275339
6621,4/4/2012,IBM,186.756555,-0.281485702
6622,4/4/2012,SBUX,26.948579,2.141856905
6623,4/4/2012,AAPL,82.595256,1.500854964
6624,4/4/2012,GSPC,1398.959961,-0.062904231
6625,4/5/2012,MSFT,28.175617,-1.33248901
6626,4/5/2012,IBM,186.230862,-0.257944357
6627,4/5/2012,SBUX,27.525779,-1.306295455
6628,4/5/2012,AAPL,83.834891,0.402414789
6629,4/5/2012,GSPC,1398.079956,-1.135843836
6630,4/9/2012,MSFT,27.80018,-2.025724294
6631,4/9/2012,IBM,185.75049,-1.273543881
6632,4/9/2012,SBUX,27.166211,-1.114594155
6633,4/9/2012,AAPL,84.172255,-1.224396329
6634,4/9/2012,GSPC,1382.199951,-1.708145409
6635,4/10/2012,MSFT,27.237025,-0.393827887
6636,4/10/2012,IBM,183.384876,0.123560353
6637,4/10/2012,SBUX,26.863418,4.420576711
6638,4/10/2012,AAPL,83.141653,-0.356438667
6639,4/10/2012,GSPC,1358.589966,0.744889573
6640,4/11/2012,MSFT,27.129758,2.075779666
6641,4/11/2012,IBM,183.611467,1.352554958
6642,4/11/2012,SBUX,28.050936,2.260077881
6643,4/11/2012,AAPL,82.845304,-0.547754644
6644,4/11/2012,GSPC,1368.709961,1.377938755
6645,4/12/2012,MSFT,27.692912,-0.548743303
6646,4/12/2012,IBM,186.094913,-1.227354345
6647,4/12/2012,SBUX,28.684909,1.71531658
6648,4/12/2012,AAPL,82.391515,-2.816449
6649,4/12/2012,GSPC,1387.569946,-1.247500067
6650,4/13/2012,MSFT,27.540949,0.876342351
6651,4/13/2012,IBM,183.810869,-0.039448701
6652,4/13/2012,SBUX,29.176946,-3.275493604
6653,4/13/2012,AAPL,80.071,-4.147176881
6654,4/13/2012,GSPC,1370.26001,-0.050360077
6655,4/16/2012,MSFT,27.782302,1.158302145
6656,4/16/2012,IBM,183.738358,2.33326511
6657,4/16/2012,SBUX,28.221257,-1.659685109
6658,4/16/2012,AAPL,76.750314,5.097127029
6659,4/16/2012,GSPC,1369.569946,1.54866738
6660,4/17/2012,MSFT,28.104105,-0.954202242
6661,4/17/2012,IBM,188.025461,-3.528557231
6662,4/17/2012,SBUX,27.752873,2.846919668
6663,4/17/2012,AAPL,80.662375,-0.223056909
6664,4/17/2012,GSPC,1390.780029,-0.405528831
6665,4/18/2012,MSFT,27.835935,-0.417467565
6666,4/18/2012,IBM,181.390875,-0.309803897
6667,4/18/2012,SBUX,28.542975,-2.519478085
6668,4/18/2012,AAPL,80.482452,-3.435582455
6669,4/18/2012,GSPC,1385.140015,-0.593439718
6670,4/19/2012,MSFT,27.719729,4.546916747
6671,4/19/2012,IBM,180.828919,0.045116677
6672,4/19/2012,SBUX,27.823841,0.595133504
6673,4/19/2012,AAPL,77.717411,-2.461524355
6674,4/19/2012,GSPC,1376.920044,0.116926542
6675,4/20/2012,MSFT,28.980122,-0.925354973
6676,4/20/2012,IBM,180.910503,-0.490987524
6677,4/20/2012,SBUX,27.98943,-1.014193572
6678,4/20/2012,AAPL,75.804378,-0.223398707
6679,4/20/2012,GSPC,1378.530029,-0.840757021
6680,4/23/2012,MSFT,28.711953,-0.622660534
6681,4/23/2012,IBM,180.022255,0.694796318
6682,4/23/2012,SBUX,27.705563,-0.870908128
6683,4/23/2012,AAPL,75.635032,-1.997546587
6684,4/23/2012,GSPC,1366.939941,0.367977396
6685,4/24/2012,MSFT,28.533175,0.877196456
6686,4/24/2012,IBM,181.273043,1.785003962
6687,4/24/2012,SBUX,27.464273,2.497848751
6688,4/24/2012,AAPL,74.124187,8.874137129
6689,4/24/2012,GSPC,1371.969971,1.364459164
6690,4/25/2012,MSFT,28.783467,-0.279504203
6691,4/25/2012,IBM,184.508774,0.987372557
6692,4/25/2012,SBUX,28.150289,1.949578564
6693,4/25/2012,AAPL,80.702069,-0.377052291
6694,4/25/2012,GSPC,1390.689941,0.668016553
6695,4/26/2012,MSFT,28.703016,-0.404863377
6696,4/26/2012,IBM,186.330563,0.59830496
6697,4/26/2012,SBUX,28.699101,-5.324759127
6698,4/26/2012,AAPL,80.39778,-0.77340444
6699,4/26/2012,GSPC,1399.97998,0.241432381
6700,4/27/2012,MSFT,28.586808,0.125082171
6701,4/27/2012,IBM,187.445388,0.13055696
6702,4/27/2012,SBUX,27.170943,-0.104475579
6703,4/27/2012,AAPL,79.77598,-3.154233893
6704,4/27/2012,GSPC,1403.359985,-0.388350178
6705,4/30/2012,MSFT,28.622565,-0.031237592
6706,4/30/2012,IBM,187.690111,0.444271675
6707,4/30/2012,SBUX,27.142556,0.505490345
6708,4/30/2012,AAPL,77.259659,-0.316787575
6709,4/30/2012,GSPC,1397.910034,0.565838416
6710,5/1/2012,MSFT,28.613624,-0.656040633
6711,5/1/2012,IBM,188.523965,0.028845139
6712,5/1/2012,SBUX,27.279759,0.45091674
6713,5/1/2012,AAPL,77.01491,0.66135895
6714,5/1/2012,GSPC,1405.819946,-0.249668317
6715,5/2/2012,MSFT,28.425907,-0.125783146
6716,5/2/2012,IBM,188.578345,-0.394113651
6717,5/2/2012,SBUX,27.402768,-2.192672653
6718,5/2/2012,AAPL,77.524255,-0.709919754
6719,5/2/2012,GSPC,1402.310059,-0.765887182
6720,5/3/2012,MSFT,28.390152,-2.455922039
6721,5/3/2012,IBM,187.835132,-1.085697323
6722,5/3/2012,SBUX,26.801915,-1.924097588
6723,5/3/2012,AAPL,76.973895,-2.847959039
6724,5/3/2012,GSPC,1391.569946,-1.614720846
6725,5/4/2012,MSFT,27.692912,-1.065203977
6726,5/4/2012,IBM,185.795811,-0.604910301
6727,5/4/2012,SBUX,26.28622,0.16248057
6728,5/4/2012,AAPL,74.78171,0.748342075
6729,5/4/2012,GSPC,1369.099976,0.035058068
6730,5/7/2012,MSFT,27.397926,-0.489394708
6731,5/7/2012,IBM,184.671913,-0.699854666
6732,5/7/2012,SBUX,26.32893,-2.325160954
6733,5/7/2012,AAPL,75.341333,-0.228279741
6734,5/7/2012,GSPC,1369.579956,-0.427867316
6735,5/8/2012,MSFT,27.263842,0.852458725
6736,5/8/2012,IBM,183.379478,-0.124081496
6737,5/8/2012,SBUX,25.71674,-0.166082482
6738,5/8/2012,AAPL,75.169344,0.176005261
6739,5/8/2012,GSPC,1363.719971,-0.670226674
6740,5/9/2012,MSFT,27.496255,-0.065019764
6741,5/9/2012,IBM,183.151938,-0.313069578
6742,5/9/2012,SBUX,25.674029,1.386319226
6743,5/9/2012,AAPL,75.301646,0.235417165
6744,5/9/2012,GSPC,1354.579956,0.251741064
6745,5/10/2012,MSFT,27.478377,1.366299764
6746,5/10/2012,IBM,182.578545,0.284143463
6747,5/10/2012,SBUX,26.029953,0.291706251
6748,5/10/2012,AAPL,75.478919,-0.667805007
6749,5/10/2012,GSPC,1357.98999,-0.338734087
6750,5/11/2012,MSFT,27.853814,-1.54043536
6751,5/11/2012,IBM,183.09733,-0.85996721
6752,5/11/2012,SBUX,26.105884,-2.435922109
6753,5/11/2012,AAPL,74.974867,-1.498124698
6754,5/11/2012,GSPC,1353.390015,-1.111286387
6755,5/14/2012,MSFT,27.424744,-0.885831423
6756,5/14/2012,IBM,181.522753,-0.200566041
6757,5/14/2012,SBUX,25.469965,-0.614865391
6758,5/14/2012,AAPL,73.85165,-0.904660898
6759,5/14/2012,GSPC,1338.349976,-0.574583789
6760,5/15/2012,MSFT,27.181807,-1.026149586
6761,5/15/2012,IBM,181.15868,0.346665145
6762,5/15/2012,SBUX,25.313359,-0.599924332
6763,5/15/2012,AAPL,73.183543,-1.28170209
6764,5/15/2012,GSPC,1330.660034,-0.440381829
6765,5/16/2012,MSFT,26.902881,-0.602006157
6766,5/16/2012,IBM,181.786694,-0.921241793
6767,5/16/2012,SBUX,25.161498,-2.546211676
6768,5/16/2012,AAPL,72.245548,-2.922646528
6769,5/16/2012,GSPC,1324.800049,-1.505137625
6770,5/17/2012,MSFT,26.740924,-1.514128682
6771,5/17/2012,IBM,180.111999,-1.015713006
6772,5/17/2012,SBUX,24.520833,-0.270949197
6773,5/17/2012,AAPL,70.134066,0.049041788
6774,5/17/2012,GSPC,1304.859985,-0.738777655
6775,5/18/2012,MSFT,26.336032,1.639901561
6776,5/18/2012,IBM,178.282578,0.959766243
6777,5/18/2012,SBUX,24.454394,4.211140951
6778,5/18/2012,AAPL,70.168461,5.826009209
6779,5/18/2012,GSPC,1295.219971,1.603590082
6780,5/21/2012,MSFT,26.767917,0.033614868
6781,5/21/2012,IBM,179.993674,-0.47531726
6782,5/21/2012,SBUX,25.484203,-0.614525791
6783,5/21/2012,AAPL,74.256482,-0.767879092
6784,5/21/2012,GSPC,1315.98999,0.048633729
6785,5/22/2012,MSFT,26.776915,-2.184138838
6786,5/22/2012,IBM,179.138133,-0.355661293
6787,5/22/2012,SBUX,25.327596,3.597530535
6788,5/22/2012,AAPL,73.686282,2.439977905
6789,5/22/2012,GSPC,1316.630005,0.169370286
6790,5/23/2012,MSFT,26.19207,-0.13741182
6791,5/23/2012,IBM,178.501008,-0.015295712
6792,5/23/2012,SBUX,26.238764,-0.95858936
6793,5/23/2012,AAPL,75.484211,-0.918388085
6794,5/23/2012,GSPC,1318.859985,0.138003201
6795,5/24/2012,MSFT,26.156079,-0.034401181
6796,5/24/2012,IBM,178.473705,-0.912843155
6797,5/24/2012,SBUX,25.987242,-0.365225367
6798,5/24/2012,AAPL,74.790973,-0.53598447
6799,5/24/2012,GSPC,1320.680054,-0.216563277
6800,5/25/2012,MSFT,26.147081,1.720578293
6801,5/25/2012,IBM,176.84452,1.111684999
6802,5/25/2012,SBUX,25.89233,1.86950344
6803,5/25/2012,AAPL,74.390105,1.77488256
6804,5/25/2012,GSPC,1317.819946,1.107897786
6805,5/29/2012,MSFT,26.596962,-0.744246655
6806,5/29/2012,IBM,178.810474,-0.982392116
6807,5/29/2012,SBUX,26.376388,-1.529329945
6808,5/29/2012,AAPL,75.710442,1.205728002
6809,5/29/2012,GSPC,1332.420044,-1.433489243
6810,5/30/2012,MSFT,26.399015,-0.511246348
6811,5/30/2012,IBM,177.053854,-0.837919631
6812,5/30/2012,SBUX,25.973006,0.29234198
